79,0,0,1,1,0,0,1,0,1, True
80,0,0,1,1,0,0,1,0,1, True
81,0,0,1,1,0,0,1,0,1, True
82,0,0,1,1,0,0,1,0,1, True
83,0,0,1,1,0,0,1,0,1, True
84,0,0,1,1,0,0,1,0,1, True
85,0,0,1,1,0,0,1,0,1, True
86,0,0,1,1,0,0,1,0,1, True
87,0,0,1,1,0,0,1,0,1, True
88,0,0,1,1,0,0,1,0,1, True
89,0,0,1,1,0,0,1,0,1, True
90,0,0,1,1,0,0,1,0,1, True
91,0,0,1,1,0,0,1,0,1, True
92,0,0,1,1,0,0,1,0,1, True
93,0,0,1,1,0,0,1,0,1, True
94,0,0,1,1,0,0,1,0,1, True
95,0,0,1,1,0,0,1,0,1, True
96,0,0,1,1,0,0,1,0,1, True
97,0,0,1,1,0,0,1,0,1, True
98,0,0,1,1,0,0,1,0,1, True
99,1,0,0,1,0,0,1,0,1, True
100,1,0,0,1,0,0,1,0,1, True
101,1,0,0,1,0,0,1,0,1, True
102,1,0,0,1,0,0,1,0,1, True
103,1,0,0,1,0,0,1,0,1, True
104,1,0,0,1,0,0,1,0,1, True
105,1,0,0,1,0,0,1,0,1, True
106,1,0,0,1,0,0,1,0,1, True
107,1,0,0,1,0,0,1,0,1, True
108,1,0,0,1,0,0,1,0,1, True
109,1,0,0,1,0,0,1,0,1, True
110,1,0,0,1,0,0,1,0,1, True
111,1,0,0,1,0,0,1,0,1, True
112,1,0,0,1,0,0,1,0,1, True
113,1,0,0,1,0,0,1,0,1, True
114,1,0,0,1,0,0,1,0,1, True
115,1,0,0,1,0,0,1,0,1, True
116,1,0,0,1,0,0,1,0,1, True
117,1,0,0,1,0,0,1,0,1, True
118,1,0,0,1,0,0,1,0,1, True
119,1,0,0,1,0,0,1,0,1, True
120,1,0,0,1,0,0,1,0,1, True
121,1,0,0,1,0,0,1,0,1, True
122,1,0,0,1,0,0,1,0,1, True
123,1,0,0,1,0,0,1,0,1, True
124,1,0,0,1,0,0,1,0,1, True
125,1,0,0,1,0,0,1,0,1, True
126,1,0,0,1,0,0,1,0,1, True
127,1,0,0,1,0,0,1,0,1, True
128,1,0,0,1,0,0,1,0,1, True
129,1,0,0,1,0,0,1,0,1, True
130,1,0,0,1,0,0,1,0,1, True
131,1,0,0,1,0,0,1,0,1, True
132,1,0,0,1,0,0,1,0,1, True
133,1,0,0,1,0,0,1,0,1, True
134,1,0,0,1,0,0,1,0,1, True
135,1,0,0,1,0,0,1,0,1, True
136,1,0,0,1,0,0,1,0,1, True
137,1,0,0,1,0,0,1,0,1, True
138,1,0,0,1,0,0,1,0,1, True
139,1,0,0,0,0,1,0,1,1, True
140,1,0,0,0,0,1,0,1,1, True
141,1,0,0,0,0,1,0,1,1, True
142,1,0,0,0,0,1,0,1,1, True
143,1,0,0,0,0,1,0,1,1, True
144,1,0,0,0,0,1,0,1,1, True
145,1,0,0,0,0,1,0,1,1, True
146,1,0,0,0,0,1,0,1,1, True
147,1,0,0,0,0,1,0,1,1, True
148,1,0,0,0,0,1,0,1,1, True
149,1,0,0,0,0,1,0,1,1, True
150,1,0,0,0,0,1,0,1,1, True
151,1,0,0,0,0,1,0,1,1, True
152,1,0,0,0,0,1,0,1,1, True
153,1,0,0,0,0,1,0,1,1, True
154,1,0,0,0,0,1,0,1,1, True
155,1,0,0,0,0,1,0,1,1, True
156,1,0,0,0,0,1,0,1,1, True
157,1,0,0,0,0,1,0,1,1, True
158,1,0,0,0,0,1,0,1,1, True
159,1,0,0,1,0,0,0,1,1, True
160,1,0,0,1,0,0,0,1,1, True
161,1,0,0,1,0,0,0,1,1, True
162,1,0,0,1,0,0,0,1,1, True
163,1,0,0,1,0,0,0,1,1, True
164,1,0,0,1,0,0,0,1,1, True
165,1,0,0,1,0,0,0,1,1, True
166,1,0,0,1,0,0,0,1,1, True
167,1,0,0,1,0,0,0,1,1, True
168,1,0,0,1,0,0,0,1,1, True
169,1,0,0,1,0,0,0,1,1, True
170,1,0,0,1,0,0,0,1,1, True
171,0,0,1,1,0,0,1,0,1, True
172,0,0,1,1,0,0,1,0,1, True
173,0,0,1,1,0,0,1,0,1, True
174,0,0,1,1,0,0,1,0,1, True
175,0,0,1,1,0,0,1,0,1, True
176,0,0,1,1,0,0,1,0,1, True
177,0,0,1,1,0,0,1,0,1, True
178,0,0,1,1,0,0,1,0,1, True
179,0,0,1,1,0,0,1,0,1, True
180,0,0,1,1,0,0,1,0,1, True
181,0,0,1,1,0,0,1,0,1, True
182,0,0,1,1,0,0,1,0,1, True
183,0,0,1,1,0,0,1,0,1, True
184,0,0,1,1,0,0,1,0,1, True
185,0,0,1,1,0,0,1,0,1, True
186,0,0,1,1,0,0,1,0,1, True
187,0,0,1,1,0,0,1,0,1, True
188,0,0,1,1,0,0,1,0,1, True
189,0,0,1,1,0,0,1,0,1, True
190,0,0,1,1,0,0,1,0,1, True
191,1,0,0,1,0,0,1,0,1, True
192,1,0,0,1,0,0,1,0,1, True
193,1,0,0,1,0,0,1,0,1, True
194,1,0,0,1,0,0,1,0,1, True
195,1,0,0,1,0,0,1,0,1, True
196,1,0,0,1,0,0,1,0,1, True
197,1,0,0,1,0,0,1,0,1, True
198,1,0,0,1,0,0,1,0,1, True
199,1,0,0,1,0,0,1,0,1, True
200,1,0,0,1,0,0,1,0,1, True
201,1,0,0,1,0,0,1,0,1, True
202,1,0,0,1,0,0,1,0,1, True
203,1,0,0,1,0,0,1,0,1, True
204,1,0,0,1,0,0,1,0,1, True
205,1,0,0,1,0,0,1,0,1, True
206,1,0,0,1,0,0,1,0,1, True
207,1,0,0,1,0,0,1,0,1, True
208,1,0,0,1,0,0,1,0,1, True
209,1,0,0,1,0,0,1,0,1, True
210,1,0,0,1,0,0,1,0,1, True
211,1,0,0,1,0,0,1,0,1, True
212,1,0,0,1,0,0,1,0,1, True
213,1,0,0,1,0,0,1,0,1, True
214,1,0,0,1,0,0,1,0,1, True
215,1,0,0,1,0,0,1,0,1, True
216,1,0,0,1,0,0,1,0,1, True
217,1,0,0,1,0,0,1,0,1, True
218,1,0,0,1,0,0,1,0,1, True
219,1,0,0,0,0,1,0,1,1, True
220,1,0,0,0,0,1,0,1,1, True
221,1,0,0,0,0,1,0,1,1, True
222,1,0,0,0,0,1,0,1,1, True
223,1,0,0,0,0,1,0,1,1, True
224,1,0,0,0,0,1,0,1,1, True
225,1,0,0,0,0,1,0,1,1, True
226,1,0,0,0,0,1,0,1,1, True
227,1,0,0,0,0,1,0,1,1, True
228,1,0,0,0,0,1,0,1,1, True
229,1,0,0,0,0,1,0,1,1, True
230,1,0,0,0,0,1,0,1,1, True
231,1,0,0,0,0,1,0,1,1, True
232,1,0,0,0,0,1,0,1,1, True
233,1,0,0,0,0,1,0,1,1, True
234,1,0,0,0,0,1,0,1,1, True
235,1,0,0,0,0,1,0,1,1, True
236,1,0,0,0,0,1,0,1,1, True
237,1,0,0,0,0,1,0,1,1, True
238,1,0,0,0,0,1,0,1,1, True
239,1,0,0,1,0,0,0,1,1, True
240,1,0,0,1,0,0,0,1,1, True
241,1,0,0,1,0,0,0,1,1, True
242,1,0,0,1,0,0,0,1,1, True
243,1,0,0,1,0,0,0,1,1, True
244,1,0,0,1,0,0,0,1,1, True
245,1,0,0,1,0,0,0,1,1, True
246,1,0,0,1,0,0,0,1,1, True
247,1,0,0,1,0,0,0,1,1, True
248,1,0,0,1,0,0,0,1,1, True
249,1,0,0,1,0,0,0,1,1, True
250,1,0,0,1,0,0,0,1,1, True
251,1,0,0,1,0,0,0,1,1, True
252,1,0,0,1,0,0,0,1,1, True
253,1,0,0,1,0,0,0,1,1, True
254,1,0,0,1,0,0,0,1,1, True
255,1,0,0,1,0,0,0,1,1, True
256,1,0,0,1,0,0,0,1,1, True
257,1,0,0,1,0,0,0,1,1, True
258,1,0,0,1,0,0,0,1,1, True
259,1,0,0,1,0,0,0,1,1, True
260,1,0,0,1,0,0,0,1,1, True
261,1,0,0,1,0,0,0,1,1, True
262,1,0,0,1,0,0,0,1,1, True
263,1,0,0,1,0,0,0,1,1, True
264,1,0,0,1,0,0,0,1,1, True
265,1,0,0,1,0,0,0,1,1, True
266,1,0,0,1,0,0,0,1,1, True
267,1,0,0,1,0,0,0,1,1, True
268,1,0,0,1,0,0,0,1,1, True
269,1,0,0,1,0,0,0,1,1, True
270,1,0,0,1,0,0,0,1,1, True
271,1,0,0,1,0,0,0,1,1, True
272,1,0,0,1,0,0,0,1,1, True
273,1,0,0,1,0,0,0,1,1, True
274,1,0,0,1,0,0,0,1,1, True
275,1,0,0,1,0,0,0,1,1, True
276,1,0,0,1,0,0,0,1,1, True
277,1,0,0,1,0,0,0,1,1, True
278,0,0,1,1,0,0,1,0,1, True
279,0,0,1,1,0,0,1,0,1, True
280,0,0,1,1,0,0,1,0,1, True
281,0,0,1,1,0,0,1,0,1, True
282,0,0,1,1,0,0,1,0,1, True
283,0,0,1,1,0,0,1,0,1, True
284,0,0,1,1,0,0,1,0,1, True
285,0,0,1,1,0,0,1,0,1, True
286,0,0,1,1,0,0,1,0,1, True
287,0,0,1,1,0,0,1,0,1, True
288,0,0,1,1,0,0,1,0,1, True
289,0,0,1,1,0,0,1,0,1, True
290,0,0,1,1,0,0,1,0,1, True
291,0,0,1,1,0,0,1,0,1, True
292,0,0,1,1,0,0,1,0,1, True
293,0,0,1,1,0,0,1,0,1, True
294,0,0,1,1,0,0,1,0,1, True
295,0,0,1,1,0,0,1,0,1, True
296,0,0,1,1,0,0,1,0,1, True
297,0,0,1,1,0,0,1,0,1, True
298,1,0,0,0,0,1,0,1,1, True
299,1,0,0,0,0,1,0,1,1, True
300,1,0,0,0,0,1,0,1,1, True
301,1,0,0,0,0,1,0,1,1, True
302,1,0,0,0,0,1,0,1,1, True
303,1,0,0,0,0,1,0,1,1, True
304,1,0,0,0,0,1,0,1,1, True
305,1,0,0,0,0,1,0,1,1, True
306,1,0,0,0,0,1,0,1,1, True
307,1,0,0,0,0,1,0,1,1, True
308,1,0,0,0,0,1,0,1,1, True
309,1,0,0,0,0,1,0,1,1, True
310,1,0,0,0,0,1,0,1,1, True
311,1,0,0,0,0,1,0,1,1, True
312,1,0,0,0,0,1,0,1,1, True
313,1,0,0,0,0,1,0,1,1, True
314,1,0,0,0,0,1,0,1,1, True
315,1,0,0,0,0,1,0,1,1, True
316,1,0,0,0,0,1,0,1,1, True
317,1,0,0,0,0,1,0,1,1, True
318,1,0,0,1,0,0,0,1,1, True
319,1,0,0,1,0,0,0,1,1, True
320,1,0,0,1,0,0,0,1,1, True
321,1,0,0,1,0,0,0,1,1, True
322,1,0,0,1,0,0,0,1,1, True
323,1,0,0,1,0,0,0,1,1, True
324,1,0,0,1,0,0,0,1,1, True
325,1,0,0,1,0,0,0,1,1, True
326,1,0,0,1,0,0,0,1,1, True
327,1,0,0,1,0,0,0,1,1, True
328,1,0,0,1,0,0,0,1,1, True
329,1,0,0,1,0,0,0,1,1, True
330,1,0,0,1,0,0,0,1,1, True
331,1,0,0,1,0,0,0,1,1, True
332,1,0,0,1,0,0,0,1,1, True
333,1,0,0,1,0,0,0,1,1, True
334,1,0,0,1,0,0,0,1,1, True
335,1,0,0,1,0,0,0,1,1, True
336,1,0,0,1,0,0,0,1,1, True
337,1,0,0,1,0,0,0,1,1, True
338,1,0,0,1,0,0,0,1,1, True
339,1,0,0,1,0,0,0,1,1, True
340,1,0,0,1,0,0,0,1,1, True
341,1,0,0,1,0,0,0,1,1, True
342,1,0,0,1,0,0,0,1,1, True
343,1,0,0,1,0,0,0,1,1, True
344,1,0,0,1,0,0,0,1,1, True
345,1,0,0,1,0,0,0,1,1, True
346,1,0,0,1,0,0,0,1,1, True
347,1,0,0,1,0,0,0,1,1, True
348,1,0,0,1,0,0,0,1,1, True
349,1,0,0,1,0,0,0,1,1, True
350,1,0,0,1,0,0,0,1,1, True
351,1,0,0,1,0,0,0,1,1, True
352,1,0,0,1,0,0,0,1,1, True
353,1,0,0,1,0,0,0,1,1, True
354,1,0,0,1,0,0,0,1,1, True
355,1,0,0,1,0,0,0,1,1, True
356,1,0,0,1,0,0,0,1,1, True
357,1,0,0,1,0,0,0,1,1, True
358,0,0,1,1,0,0,1,0,1, True
359,0,0,1,1,0,0,1,0,1, True
360,0,0,1,1,0,0,1,0,1, True
361,0,0,1,1,0,0,1,0,1, True
362,0,0,1,1,0,0,1,0,1, True
363,0,0,1,1,0,0,1,0,1, True
364,0,0,1,1,0,0,1,0,1, True
365,0,0,1,1,0,0,1,0,1, True
366,0,0,1,1,0,0,1,0,1, True
367,0,0,1,1,0,0,1,0,1, True
368,0,0,1,1,0,0,1,0,1, True
369,0,0,1,1,0,0,1,0,1, True
370,0,0,1,1,0,0,1,0,1, True
371,0,0,1,1,0,0,1,0,1, True
372,0,0,1,1,0,0,1,0,1, True
373,0,0,1,1,0,0,1,0,1, True
374,0,0,1,1,0,0,1,0,1, True
375,0,0,1,1,0,0,1,0,1, True
376,0,0,1,1,0,0,1,0,1, True
377,0,0,1,1,0,0,1,0,1, True
378,1,0,0,0,0,1,0,1,1, True
379,1,0,0,0,0,1,0,1,1, True
380,1,0,0,0,0,1,0,1,1, True
381,1,0,0,0,0,1,0,1,1, True
382,1,0,0,0,0,1,0,1,1, True
383,1,0,0,0,0,1,0,1,1, True
384,1,0,0,0,0,1,0,1,1, True
385,1,0,0,0,0,1,0,1,1, True
386,1,0,0,0,0,1,0,1,1, True
387,1,0,0,0,0,1,0,1,1, True
388,1,0,0,0,0,1,0,1,1, True
389,1,0,0,0,0,1,0,1,1, True
390,1,0,0,0,0,1,0,1,1, True
391,1,0,0,0,0,1,0,1,1, True
392,1,0,0,0,0,1,0,1,1, True
393,1,0,0,0,0,1,0,1,1, True
394,1,0,0,0,0,1,0,1,1, True
395,1,0,0,0,0,1,0,1,1, True
396,1,0,0,0,0,1,0,1,1, True
397,1,0,0,0,0,1,0,1,1, True
398,1,0,0,1,0,0,0,1,1, True
399,1,0,0,1,0,0,0,1,1, True
400,1,0,0,1,0,0,0,1,1, True
401,1,0,0,1,0,0,0,1,1, True
402,1,0,0,1,0,0,0,1,1, True
403,1,0,0,1,0,0,0,1,1, True
404,1,0,0,1,0,0,0,1,1, True
405,1,0,0,1,0,0,0,1,1, True
406,1,0,0,1,0,0,0,1,1, True
407,1,0,0,1,0,0,0,1,1, True
408,1,0,0,1,0,0,0,1,1, True
409,1,0,0,1,0,0,0,1,1, True
410,1,0,0,1,0,0,0,1,1, True
411,1,0,0,1,0,0,0,1,1, True
412,1,0,0,1,0,0,0,1,1, True
413,1,0,0,1,0,0,0,1,1, True
414,1,0,0,1,0,0,0,1,1, True
415,1,0,0,1,0,0,0,1,1, True
416,1,0,0,1,0,0,0,1,1, True
417,1,0,0,1,0,0,0,1,1, True
418,1,0,0,1,0,0,0,1,1, True
419,1,0,0,1,0,0,0,1,1, True
420,1,0,0,1,0,0,0,1,1, True
421,1,0,0,1,0,0,0,1,1, True
422,1,0,0,1,0,0,0,1,1, True
423,1,0,0,1,0,0,0,1,1, True
424,1,0,0,1,0,0,0,1,1, True
425,1,0,0,1,0,0,0,1,1, True
426,1,0,0,1,0,0,0,1,1, True
427,1,0,0,1,0,0,0,1,1, True
428,1,0,0,1,0,0,0,1,1, True
429,1,0,0,1,0,0,0,1,1, True
430,1,0,0,1,0,0,0,1,1, True
431,1,0,0,1,0,0,0,1,1, True
432,1,0,0,1,0,0,0,1,1, True
433,1,0,0,1,0,0,0,1,1, True
434,1,0,0,1,0,0,0,1,1, True
435,1,0,0,1,0,0,0,1,1, True
436,1,0,0,1,0,0,0,1,1, True
437,1,0,0,1,0,0,0,1,1, True
438,0,0,1,1,0,0,1,0,1, True
439,0,0,1,1,0,0,1,0,1, True
440,0,0,1,1,0,0,1,0,1, True
441,0,0,1,1,0,0,1,0,1, True
442,0,0,1,1,0,0,1,0,1, True
443,0,0,1,1,0,0,1,0,1, True
444,0,0,1,1,0,0,1,0,1, True
445,0,0,1,1,0,0,1,0,1, True
446,0,0,1,1,0,0,1,0,1, True
447,0,0,1,1,0,0,1,0,1, True
448,0,0,1,1,0,0,1,0,1, True
449,0,0,1,1,0,0,1,0,1, True
450,0,0,1,1,0,0,1,0,1, True
451,0,0,1,1,0,0,1,0,1, True
452,0,0,1,1,0,0,1,0,1, True
453,0,0,1,1,0,0,1,0,1, True
454,0,0,1,1,0,0,1,0,1, True
455,0,0,1,1,0,0,1,0,1, True
456,0,0,1,1,0,0,1,0,1, True
457,1,0,0,0,0,1,0,1,1, True
458,1,0,0,0,0,1,0,1,1, True
459,1,0,0,0,0,1,0,1,1, True
460,1,0,0,0,0,1,0,1,1, True
461,1,0,0,0,0,1,0,1,1, True
462,1,0,0,0,0,1,0,1,1, True
463,1,0,0,0,0,1,0,1,1, True
464,1,0,0,0,0,1,0,1,1, True
465,1,0,0,0,0,1,0,1,1, True
466,1,0,0,0,0,1,0,1,1, True
467,1,0,0,0,0,1,0,1,1, True
468,1,0,0,0,0,1,0,1,1, True
469,1,0,0,0,0,1,0,1,1, True
470,1,0,0,0,0,1,0,1,1, True
471,1,0,0,0,0,1,0,1,1, True
472,1,0,0,0,0,1,0,1,1, True
473,1,0,0,0,0,1,0,1,1, True
474,1,0,0,0,0,1,0,1,1, True
475,1,0,0,0,0,1,0,1,1, True
476,1,0,0,0,0,1,0,1,1, True
477,1,0,0,1,0,0,0,1,1, True
478,1,0,0,1,0,0,0,1,1, True
479,1,0,0,1,0,0,0,1,1, True
480,1,0,0,1,0,0,0,1,1, True
481,1,0,0,1,0,0,0,1,1, True
482,1,0,0,1,0,0,0,1,1, True
483,1,0,0,1,0,0,0,1,1, True
484,1,0,0,1,0,0,0,1,1, True
485,1,0,0,1,0,0,0,1,1, True
0,1,0,0,1,0,0,0,0,1, True
1,1,0,0,1,0,0,0,0,1, True
2,1,0,0,1,0,0,0,0,1, True
3,1,0,0,1,0,0,0,0,1, True
4,1,0,0,1,0,0,0,0,1, True
5,1,0,0,1,0,0,0,0,1, True
6,1,0,0,1,0,0,0,0,1, True
7,1,0,0,1,0,0,0,0,1, True
8,1,0,0,1,0,0,0,0,1, True
9,1,0,0,1,0,0,0,0,1, True
10,1,0,0,1,0,0,0,0,1, True
11,1,0,0,1,0,0,0,0,1, True
12,1,0,0,1,0,0,0,0,1, True
13,1,0,0,1,0,0,0,0,1, True
14,1,0,0,1,0,0,0,0,1, True
15,1,0,0,1,0,0,0,0,1, True
16,1,0,0,1,0,0,0,0,1, True
17,1,0,0,1,0,0,0,0,1, True
18,1,0,0,1,0,0,0,0,1, True
19,1,0,0,1,0,0,0,0,1, True
20,1,0,0,1,0,0,0,0,1, True
21,1,0,0,1,0,0,0,0,1, True
22,1,0,0,1,0,0,0,0,1, True
23,1,0,0,1,0,0,0,0,1, True
24,1,0,0,1,0,0,0,0,1, True
25,1,0,0,1,0,0,0,0,1, True
26,1,0,0,1,0,0,0,0,1, True
27,1,0,0,1,0,0,0,0,1, True
28,1,0,0,1,0,0,0,0,1, True
